"(PDH-CSV 4.0) (Eastern Daylight Time)(240)","\\FRONT2A\Microsoft Winsock BSP\Rejected Connections","\\FRONT2A\Microsoft Winsock BSP\Rejected Connections/sec","\\FRONT2A\Microsoft Winsock BSP\Dropped Datagrams","\\FRONT2A\Microsoft Winsock BSP\Dropped Datagrams/sec","\\FRONT2A\Network Adapter(Microsoft Kernel Debug Network Adapter)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Realtek PCIe GbE Family Controller)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(WAN Miniport [IP])\Packets Outbound Discarded","\\FRONT2A\Network Adapter(WAN Miniport [IPv6])\Packets Outbound Discarded","\\FRONT2A\Network Adapter(WAN Miniport [Network Monitor])\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Teredo Tunneling Pseudo-Interface)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Microsoft IP-HTTPS Platform Interface)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(6to4 Adapter)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 1)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 2)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 3)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 4)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Microsoft Kernel Debug Network Adapter)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Realtek PCIe GbE Family Controller)\Packets Outbound Errors","\\FRONT2A\Network Adapter(WAN Miniport [IP])\Packets Outbound Errors","\\FRONT2A\Network Adapter(WAN Miniport [IPv6])\Packets Outbound Errors","\\FRONT2A\Network Adapter(WAN Miniport [Network Monitor])\Packets Outbound Errors","\\FRONT2A\Network Adapter(Teredo Tunneling Pseudo-Interface)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Microsoft IP-HTTPS Platform Interface)\Packets Outbound Errors","\\FRONT2A\Network Adapter(6to4 Adapter)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Local Area Connection* 1)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Local Area Connection* 2)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Local Area Connection* 3)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Local Area Connection* 4)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Microsoft Kernel Debug Network Adapter)\Packets Received Discarded","\\FRONT2A\Network Adapter(Realtek PCIe GbE Family Controller)\Packets Received Discarded","\\FRONT2A\Network Adapter(WAN Miniport [IP])\Packets Received Discarded","\\FRONT2A\Network Adapter(WAN Miniport [IPv6])\Packets Received Discarded","\\FRONT2A\Network Adapter(WAN Miniport [Network Monitor])\Packets Received Discarded","\\FRONT2A\Network Adapter(Teredo Tunneling Pseudo-Interface)\Packets Received Discarded","\\FRONT2A\Network Adapter(Microsoft IP-HTTPS Platform Interface)\Packets Received Discarded","\\FRONT2A\Network Adapter(6to4 Adapter)\Packets Received Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 1)\Packets Received Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 2)\Packets Received Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 3)\Packets Received Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 4)\Packets Received Discarded","\\FRONT2A\Network Adapter(Microsoft Kernel Debug Network Adapter)\Packets Received Errors","\\FRONT2A\Network Adapter(Realtek PCIe GbE Family Controller)\Packets Received Errors","\\FRONT2A\Network Adapter(WAN Miniport [IP])\Packets Received Errors","\\FRONT2A\Network Adapter(WAN Miniport [IPv6])\Packets Received Errors","\\FRONT2A\Network Adapter(WAN Miniport [Network Monitor])\Packets Received Errors","\\FRONT2A\Network Adapter(Teredo Tunneling Pseudo-Interface)\Packets Received Errors","\\FRONT2A\Network Adapter(Microsoft IP-HTTPS Platform Interface)\Packets Received Errors","\\FRONT2A\Network Adapter(6to4 Adapter)\Packets Received Errors","\\FRONT2A\Network Adapter(Local Area Connection* 1)\Packets Received Errors","\\FRONT2A\Network Adapter(Local Area Connection* 2)\Packets Received Errors","\\FRONT2A\Network Adapter(Local Area Connection* 3)\Packets Received Errors","\\FRONT2A\Network Adapter(Local Area Connection* 4)\Packets Received Errors","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Bytes Received/sec","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Bytes Sent/sec","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Bytes Total/sec","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Current Bandwidth","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Packets Outbound Discarded","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Packets Outbound Errors","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Packets Received Discarded","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Packets Received Errors","\\FRONT2A\Per Processor Network Interface Card Activity(_Total)\Interrupts/sec","\\FRONT2A\Per Processor Network Interface Card Activity(_Total)\Low Resource Receive Indications/sec","\\FRONT2A\Per Processor Network Interface Card Activity(_Total)\Low Resource Received Packets/sec","\\FRONT2A\WFPv4\Outbound Packets Discarded/sec","\\FRONT2A\WFPv4\Packets Discarded/sec","\\FRONT2A\WFPv6\Outbound Packets Discarded/sec","\\FRONT2A\WFPv6\Packets Discarded/sec","Networking and Network Interface data"
"03/15/2022 16:29:44.175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4897.623077257991099","4564.6204933567469197","9462.2435706147389283","1000000000","0","0","150","0","37.76846796085954594","0","0","0","0","0","0"," "
"03/15/2022 16:29:45.175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","253.89722240437069445","0","253.89722240437069445","1000000000","0","0","150","0","0.99988391347764515871","0","0","0","0","0","0"," "
"03/15/2022 16:29:46.177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7281.8832795597072618","104025.47740424227959","111307.3606838019914","1000000000","0","0","150","0","64.915726403982361603","0","0","0","0","0","0"," "
"03/15/2022 16:29:47.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4363.6373782461459996","4466.2760286136626746","8829.9134068598086742","1000000000","0","0","150","0","33.878113323883326302","0","0","0","0","0","0"," "
"03/15/2022 16:29:48.178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120.23234901447045786","155.30011747702434377","275.53246649149480163","1000000000","0","0","150","0","4.0082035902882431344","0","0","0","0","0","0"," "
"03/15/2022 16:29:49.183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4490.6045721541904641","4571.2383496634984112","9061.8429218176897848","1000000000","0","0","150","0","35.834098872450219631","0","0","0","0","0","0"," "
"03/15/2022 16:29:50.182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4380.0424501031247928","4483.0669699388454319","8863.1094200419702247","1000000000","0","0","150","0","34.012996365911419616","0","0","0","0","0","0"," "
"03/15/2022 16:29:51.183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41687.065245399644482","35121.205039749991556","76808.270285149628762","1000000000","0","0","150","0","265.73309767669354642","0","0","0","0","0","0"," "
"03/15/2022 16:29:52.184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88028.731683152494952","76348.495501685873023","164377.22718483838253","1000000000","0","0","150","0","587.48982383697989462","0","0","0","0","0","0"," "
"03/15/2022 16:29:53.175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4420.009288176631344","4523.9738820752827451","8943.9831702519131795","1000000000","0","0","150","0","34.318063241932556195","0","0","0","0","0","0"," "
"03/15/2022 16:29:54.166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","150","0","0","0","0","0","0","0","0"," "
"03/15/2022 16:29:55.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4320.5208857077686844","4422.1453778813011013","8742.6662635890697857","1000000000","0","0","150","0","33.54388699656421835","0","0","0","0","0","0"," "
"03/15/2022 16:29:56.185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4357.4680075873075111","4459.961546016513239","8817.4295536038207501","1000000000","0","0","150","0","33.836020493880504034","0","0","0","0","0","0"," "
"03/15/2022 16:29:57.186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178.86536803747819135","0","178.86536803747819135","1000000000","0","0","150","0","0.99878717273614647798","0","0","0","0","0","0"," "
"03/15/2022 16:29:58.188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4369.5020134733131272","4472.2786079898123717","8841.7806214631254988","1000000000","0","0","150","0","33.939787423132621313","0","0","0","0","0","0"," "
"03/15/2022 16:29:59.170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7231.3639413224136661","10270.308241596580046","17501.672182918995532","1000000000","0","0","150","0","52.938175642554924138","0","0","0","0","0","0"," "
"03/15/2022 16:30:00.185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","176.49862617019081767","211.9955565731342233","388.49418274332504097","1000000000","0","0","150","0","1.9713264651662179006","0","0","0","0","0","0"," "
"03/15/2022 16:30:01.186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","923905.41937758121639","969896.21022854221519","1893801.6296061233152","1000000000","0","0","150","0","7013.1300101814786103","0","0","0","0","0","0"," "
"03/15/2022 16:30:02.187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","742414.05167646659538","781520.47523923742119","1523934.526915704133","1000000000","0","0","150","0","5670.957448147037212","0","0","0","0","0","0"," "
"03/15/2022 16:30:03.166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","251631.92863513843622","220726.91490904605598","472358.84354418452131","1000000000","0","0","150","0","1625.3291623357736171","0","0","0","0","0","0"," "
"03/15/2022 16:30:04.178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14691.200572898498649","9859.0500850223215821","24550.250657920820231","1000000000","0","0","150","0","83.991854173540417605","0","0","0","0","0","0"," "
"03/15/2022 16:30:05.172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16285.964881036288716","13722.228410204677857","30008.193291240968392","1000000000","0","0","150","0","130.81180498052864891","0","0","0","0","0","0"," "
"03/15/2022 16:30:06.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","194450.89107160273124","145832.46308000915451","340283.35415161191486","1000000000","0","0","150","0","1010.0903862216528069","0","0","0","0","0","0"," "
"03/15/2022 16:30:07.175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","223393.22505854538758","183531.82327010165318","406925.04832864704076","1000000000","0","0","150","0","1445.8869039120233992","0","0","0","0","0","0"," "
"03/15/2022 16:30:08.171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28759.18915359687162","17483.537800152062118","46242.726953748933738","1000000000","0","0","150","0","126.54078469748316138","0","0","0","0","0","0"," "
"03/15/2022 16:30:09.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72993.09840928199992","27164.760916820338025","100157.85932610233431","1000000000","0","0","150","0","248.65412241291980422","0","0","0","0","0","0"," "
"03/15/2022 16:30:10.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4378.019761375428061","4480.9967048377866377","8859.0164662132156081","1000000000","0","0","150","0","34.001227444310735848","0","0","0","0","0","0"," "
"03/15/2022 16:30:11.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4379.2697630174016012","4482.2761082082652138","8861.5458712256677245","1000000000","0","0","150","0","34.000312802877786567","0","0","0","0","0","0"," "
"03/15/2022 16:30:12.176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","366.54564969563654131","358.51177244203358896","725.05742213767018711","1000000000","0","0","150","0","9.0380937575694026975","0","0","0","0","0","0"," "
"03/15/2022 16:30:13.179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4364.927038734416783","4467.5960236601176803","8832.5230623945335537","1000000000","0","0","150","0","33.891530157730187511","0","0","0","0","0","0"," "
"03/15/2022 16:30:14.177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45133.821645895863185","35971.572677037183894","81105.394322933047079","1000000000","0","0","150","0","338.71183679621094598","0","0","0","0","0","0"," "
"03/15/2022 16:30:15.172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26232.569993887576857","27036.571832639780041","53269.141826527360536","1000000000","0","0","150","0","208.03022809861275277","0","0","0","0","0","0"," "
"03/15/2022 16:30:16.170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4390.3173600908421577","4493.5835597001951101","8883.9009197910363582","1000000000","0","0","150","0","34.089713900070819363","0","0","0","0","0","0"," "
"03/15/2022 16:30:17.181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127123.08927033032523","109759.5835210729565","236882.67279140328174","1000000000","0","0","150","0","715.56789108503221541","0","0","0","0","0","0"," "
"03/15/2022 16:30:18.183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","786.12626804012631965","699.33313946209204914","1485.4594075022182551","1000000000","0","0","150","0","10.978700223696009175","0","0","0","0","0","0"," "
"03/15/2022 16:30:19.187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58276.702831266011344","44386.634763056703378","102663.33759432271472","1000000000","0","0","150","0","382.47343378373892619","0","0","0","0","0","0"," "
"03/15/2022 16:30:20.184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4462.5397919828556041","4495.6402219975625485","8958.1800139804181526","1000000000","0","0","150","0","35.106516682265663576","0","0","0","0","0","0"," "
"03/15/2022 16:30:21.181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103760.96384884814324","49132.405051687412197","152893.36890053556999","1000000000","0","0","150","0","402.23679770558516111","0","0","0","0","0","0"," "
"03/15/2022 16:30:22.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113751.56313587997283","97714.191767816242645","211465.75490369621548","1000000000","0","0","150","0","751.67778786131452762","0","0","0","0","0","0"," "
"03/15/2022 16:30:23.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4379.1532703644625144","4482.1568754906420509","8861.3101458551045653","1000000000","0","0","150","0","34.000268602121956008","0","0","0","0","0","0"," "
"03/15/2022 16:30:24.179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","150","0","0","0","0","0","0","0","0"," "
"03/15/2022 16:30:25.182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4365.2081249292859866","4467.883721382292606","8833.0918463115795021","1000000000","0","0","150","0","33.895868502373858178","0","0","0","0","0","0"," "
"03/15/2022 16:30:26.177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47920.888723434960411","36818.077110016631195","84738.965833451598883","1000000000","0","0","150","0","350.78532189578862699","0","0","0","0","0","0"," "
"03/15/2022 16:30:27.176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","275.301289731482143","42.046015158990002192","317.34730489047217361","1000000000","0","0","150","0","3.0032681564078029801","0","0","0","0","0","0"," "
"03/15/2022 16:30:28.173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105704.80154757513083","43073.171098883729428","148777.97264645886025","1000000000","0","0","150","0","373.33853063388164628","0","0","0","0","0","0"," "
"03/15/2022 16:30:29.171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41320.012852533203841","42144.329781258536968","83464.342633791748085","1000000000","0","0","150","0","333.41900766693504465","0","0","0","0","0","0"," "
"03/15/2022 16:30:30.187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280.39269932182349976","0","280.39269932182349976","1000000000","0","0","150","0","1.9684467823030731282","0","0","0","0","0","0"," "
"03/15/2022 16:30:31.170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4519.0624212930806607","4562.8379752727169034","9081.9003965657975641","1000000000","0","0","150","0","35.632538127070318978","0","0","0","0","0","0"," "
"03/15/2022 16:30:32.183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4393.8384341461987788","4426.4292789038572664","8820.2677130500560452","1000000000","0","0","150","0","34.548455146086162415","0","0","0","0","0","0"," "
"03/15/2022 16:30:33.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","174.38834540638549697","211.47092460199618813","385.85927000838165668","1000000000","0","0","150","0","5.0134440515686859996","0","0","0","0","0","0"," "
"03/15/2022 16:30:34.179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4382.4472329934724257","4485.5283165738164826","8867.9755495672889083","1000000000","0","0","150","0","34.024858561665155321","0","0","0","0","0","0"," "
"03/15/2022 16:30:35.176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53285.714816364219587","37707.697279473970411","90993.412095838182722","1000000000","0","0","150","0","187.66862577992873184","0","0","0","0","0","0"," "
"03/15/2022 16:30:36.175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129627.48628493738943","110813.88459210337896","240441.37087704075384","1000000000","0","0","150","0","825.31452736637936596","0","0","0","0","0","0"," "
"03/15/2022 16:30:37.173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","228828.80734957745881","193546.70025646145223","422375.50760603894014","1000000000","0","0","150","0","1389.8092213791737777","0","0","0","0","0","0"," "
"03/15/2022 16:30:38.172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4385.3684320370039131","4488.5182261680411102","8873.8866582050450234","1000000000","0","0","150","0","34.039455132444011554","0","0","0","0","0","0"," "
"03/15/2022 16:30:39.176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","150","0","0","0","0","0","0","0","0"," "
"03/15/2022 16:30:40.176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4375.5621208416550871","4478.4812572761584306","8854.0433781178126083","1000000000","0","0","150","0","33.975768481918692032","0","0","0","0","0","0"," "
"03/15/2022 16:30:41.178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4430.9476388559078259","4527.7716805249820027","8958.7193193808907381","1000000000","0","0","150","0","35.93458468204480738","0","0","0","0","0","0"," "
"03/15/2022 16:30:42.182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","150","0","0","0","0","0","0","0","0"," "
"03/15/2022 16:30:43.184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4367.0534884769222117","4469.7724903753287435","8836.8259788522518647","1000000000","0","0","150","0","33.911301599536251672","0","0","0","0","0","0"," "
"03/15/2022 16:30:44.187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4490.5644746343996303","4583.390101693968063","9073.9545763283676933","1000000000","0","0","150","0","37.909154502151039878","0","0","0","0","0","0"," "
